y_socm_A1_par_p_y:z,y_socm_A1_par_p_y:x,y_socm_A1_par_p_z:x,y_socm_A1_par_d_xy:yz,y_socm_A1_par_d_xy:xz,y_socm_A1_par_d_xy:x2-y2,y_socm_A1_par_d_yz:z2-r2,y_socm_A1_par_d_yz:xz,y_socm_A1_par_d_yz:x2-y2,y_socm_A1_par_d_z2-r2:xz,y_socm_A1_par_d_xz:x2-y2,y_socm_A1_perp_p_y:z,y_socm_A1_perp_p_y:x,y_socm_A1_perp_p_z:x,y_socm_A1_perp_d_xy:yz,y_socm_A1_perp_d_xy:xz,y_socm_A1_perp_d_xy:x2-y2,y_socm_A1_perp_d_yz:z2-r2,y_socm_A1_perp_d_yz:xz,y_socm_A1_perp_d_yz:x2-y2,y_socm_A1_perp_d_z2-r2:xz,y_socm_A1_perp_d_xz:x2-y2,y_socm_A2_par_p_y:z,y_socm_A2_par_p_y:x,y_socm_A2_par_p_z:x,y_socm_A2_par_d_xy:yz,y_socm_A2_par_d_xy:xz,y_socm_A2_par_d_xy:x2-y2,y_socm_A2_par_d_yz:z2-r2,y_socm_A2_par_d_yz:xz,y_socm_A2_par_d_yz:x2-y2,y_socm_A2_par_d_z2-r2:xz,y_socm_A2_par_d_xz:x2-y2,y_socm_A2_perp_p_y:z,y_socm_A2_perp_p_y:x,y_socm_A2_perp_p_z:x,y_socm_A2_perp_d_xy:yz,y_socm_A2_perp_d_xy:xz,y_socm_A2_perp_d_xy:x2-y2,y_socm_A2_perp_d_yz:z2-r2,y_socm_A2_perp_d_yz:xz,y_socm_A2_perp_d_yz:x2-y2,y_socm_A2_perp_d_z2-r2:xz,y_socm_A2_perp_d_xz:x2-y2
-0.0011882,-0.0009524,-0.0012106,-0.001022,-0.0010007,-0.0074025,-0.0026748,-0.0067464,-0.0019303,-0.0030846,-0.0019627,-0.0008532,-0.0005592,-0.0008729,-0.0006144,-0.0008214,-0.006745,0.0016608,-0.0015157,-0.0001267,0.0016432,-0.0006135,-0.0084427,-0.0063198,-0.0083178,-0.0295291,-0.0283766,-0.1134522,-0.0592112,-0.0358028,-0.0190892,-0.0575642,-0.0177363,-0.0083257,-0.0054517,-0.0082604,-0.0298341,-0.0282598,-0.1469339,-0.0801883,-0.0124925,-0.0287855,-0.079744,-0.026908
-0.0015244,-0.0008403,-0.0015087,-0.0030378,-0.0001363,-0.0082049,0.0014344,-0.0059952,-0.0006398,-0.009282,-0.0033328,-0.0014788,-0.0008102,-0.0014535,-0.0001183,2.07e-05,-0.0060057,0.0009712,-0.0033438,-0.0002865,0.000908,-0.0003672,-0.0076999,-0.0057061,-0.0071782,-0.020479,-0.0319061,-0.1174207,-0.0801625,-0.0331968,-0.028731,-0.0421625,-0.0160939,-0.0073078,-0.0052764,-0.0072323,-0.0335486,-0.0335413,-0.1303985,-0.082713,-0.0191258,-0.0336675,-0.0826605,-0.03408
-0.0015487,-0.0004961,-0.0016255,-0.0022293,-0.0015933,-0.0069394,0.0052521,-0.0105298,-0.0018764,0.0033748,-0.0018616,-0.0018359,-0.0006085,-0.0016483,-0.00183,-0.0016644,-0.0085397,0.0051056,-0.001694,-0.0018858,0.0031157,-0.0017826,-0.0058835,-0.004156,-0.0058901,-0.0324508,-0.0399669,-0.1620754,-0.1139977,-0.0462048,-0.0341686,-0.0977722,-0.0376333,-0.0057592,-0.0029612,-0.0056763,-0.0245559,-0.0257402,-0.2483654,-0.1011829,-0.0197363,-0.0260178,-0.0982418,-0.025964
-0.0251909,-0.0096646,-0.0273685,-0.0164167,-0.0210316,-0.0630807,-0.0572485,-0.0342012,-0.024857,-0.0434475,-0.0196609,-0.0250981,-0.0104452,-0.0267916,-0.0170848,-0.0162475,-0.0564054,-0.0533545,-0.0249844,-0.0160511,-0.059362,-0.0178298,-0.0055322,-0.0043213,-0.0052381,-0.0270344,-0.0370976,-0.1200077,-0.058646,-0.0368817,-0.0197271,-0.0641763,-0.0236315,-0.0051574,-0.0034618,-0.0048544,-0.031153,-0.0344616,-0.1166034,-0.0603204,-0.0320666,-0.0352576,-0.0576312,-0.0376677
-0.0260335,-0.0110602,-0.0271554,-0.0190813,-0.0205777,-0.0678494,-0.0515369,-0.03386,-0.0183158,-0.0524747,-0.0191473,-0.0252779,-0.0105797,-0.0267865,-0.0160056,-0.0145482,-0.0599354,-0.0504173,-0.0238382,-0.0144679,-0.0556403,-0.0151026,-0.0073671,-0.0059997,-0.0074147,-0.0216615,-0.0208614,-0.1236823,-0.0535821,-0.0373437,-0.025833,-0.0549304,-0.0260245,-0.006595,-0.0050339,-0.0062365,-0.0304869,-0.0394402,-0.1255818,-0.0575562,-0.0238602,-0.0323617,-0.0583006,-0.0387963
-0.023681,-0.0102951,-0.0237982,-0.0160594,-0.025258,-0.0673859,-0.0484559,-0.0372803,-0.0216621,-0.0581544,-0.0148131,-0.024585,-0.0108851,-0.0234253,-0.013983,-0.0193084,-0.0775666,-0.0569153,-0.0296124,-0.0209757,-0.065718,-0.0156067,-0.0069705,-0.005759,-0.0073217,-0.0277823,-0.0338436,-0.1559533,-0.0788731,-0.0512711,-0.0297682,-0.0892422,-0.0301589,-0.0065082,-0.0050064,-0.0070845,-0.0228692,-0.0264458,-0.2068318,-0.0613874,-0.0528618,-0.0258496,-0.086878,-0.0252872
-0.0254422,-0.0139448,-0.024558,-0.0245578,-0.0183712,-0.0675814,-0.0356644,-0.0507878,-0.0218533,-0.0350551,-0.0216262,-0.0252511,-0.0143304,-0.0251781,-0.0231059,-0.0192181,-0.0673881,-0.0493485,-0.0400871,-0.0229054,-0.043199,-0.0230355,-0.007576,-0.0073044,-0.0081695,-0.0286272,-0.0357253,-0.1750578,-0.0884323,-0.0514079,-0.0343333,-0.0901584,-0.0303833,-0.0066043,-0.0060977,-0.0071752,-0.0332433,-0.0273958,-0.2251504,-0.074917,-0.0405829,-0.0322634,-0.0697191,-0.0314913
-0.0238168,-0.0112831,-0.0259409,-0.0232222,-0.0158034,-0.0735175,-0.0657465,-0.0386047,-0.0159045,-0.0476649,-0.0196244,-0.0237386,-0.0110395,-0.025878,-0.0184454,-0.0119077,-0.0814888,-0.0770421,-0.0257951,-0.0114691,-0.0447783,-0.0181845,-0.006258,-0.0056733,-0.0061918,-0.0289214,-0.0267051,-0.1667812,-0.0754637,-0.0508782,-0.0272769,-0.07116,-0.033106,-0.0064184,-0.0046362,-0.0061328,-0.026059,-0.0154925,-0.2180081,-0.0848845,-0.03286,-0.0159003,-0.077181,-0.0291742
-0.0281732,-0.0108298,-0.0269145,-0.0131182,-0.0203502,-0.0672883,-0.0615821,-0.0430972,-0.0282469,-0.0600058,-0.0176863,-0.0277099,-0.0098482,-0.0257634,-0.0118737,-0.0187374,-0.0801181,-0.0587149,-0.0216134,-0.0189977,-0.0722978,-0.0125476,-0.0061513,-0.0055868,-0.0066549,-0.0253423,-0.0335034,-0.1589739,-0.0624091,-0.0474083,-0.0261836,-0.0853755,-0.0299635,-0.0059124,-0.004257,-0.0070267,-0.0120799,-0.0232936,-0.2146966,-0.0617998,-0.0371446,-0.0263767,-0.0977723,-0.018753
-0.0014622,-0.0005577,-0.0014029,-0.0028069,-0.0014505,-0.0062357,-0.0027646,-0.005617,-0.0016182,-0.0063561,-0.0017228,-0.0013488,-0.0002607,-0.0013665,-0.0012174,-0.0010846,-0.0058081,-0.0011266,-0.0007227,-0.0011959,-0.0012973,-0.0011347,-0.0050141,-0.0032647,-0.0048182,-0.0170795,-0.0313424,-0.1184635,-0.0707643,-0.0348632,-0.0265138,-0.0648669,-0.0330308,-0.0050421,-0.0028489,-0.0050096,-0.0252962,-0.0253929,-0.1538081,-0.0840648,-0.0088261,-0.0250615,-0.0827531,-0.0256529
-0.0014556,-0.0007093,-0.0017236,-0.0019403,-0.0011948,-0.0070076,-0.0050521,-0.0054117,-0.001469,-0.0044664,-0.002403,-0.0012003,-0.0004081,-0.0015499,-0.0010117,-0.0001641,-0.0057033,-0.0009735,-0.0018342,-0.0007283,-0.0010621,-3.48e-05,-0.0062905,-0.0043344,-0.0063181,-0.0236784,-0.0299543,-0.1198231,-0.0726806,-0.0303682,-0.0191166,-0.0622593,-0.0254988,-0.0061793,-0.0039075,-0.0061355,-0.0282138,-0.0313315,-0.1369208,-0.082557,-0.0192514,-0.0296661,-0.0840056,-0.0290248
-0.0236327,-0.0099183,-0.0225431,-0.0189112,-0.0287877,-0.07385,-0.0455706,-0.0409591,-0.0175703,-0.0605006,-0.011951,-0.0234013,-0.0081959,-0.020869,-0.0119864,-0.0188276,-0.0829632,-0.0562702,-0.0180226,-0.0182625,-0.0662019,-0.0110885,-0.0069128,-0.0054088,-0.0072069,-0.0271247,-0.0277629,-0.1640445,-0.0802021,-0.0463295,-0.0270792,-0.0823534,-0.0289905,-0.0065612,-0.0041557,-0.0075653,-0.0162524,-0.0268643,-0.2218591,-0.0568953,-0.0384802,-0.0205788,-0.1003811,-0.0161857
-0.0015171,-0.0007777,-0.0017472,-0.0031161,-0.0009683,-0.006384,0.0003983,-0.0040948,-0.0002242,-0.0080524,-0.0022728,-0.0014371,-0.0005677,-0.0016689,-5.19e-05,-0.0003834,-0.0058119,0.000411,-0.0022958,-0.0006797,-0.0025166,-0.0001009,-0.0066657,-0.0043736,-0.0060389,-0.0102049,-0.0301153,-0.1260666,-0.0788078,-0.0259913,-0.0328012,-0.0483656,-0.0315721,-0.0065805,-0.0041022,-0.0061901,-0.026875,-0.0352882,-0.133199,-0.0819753,-0.0168479,-0.0293949,-0.0842156,-0.0320454
-0.001256,-0.0003997,-0.0012204,-0.0005953,-0.0007207,-0.0013033,-0.0050601,6.69e-05,-0.0014714,-0.0039163,-0.0009899,-0.0009956,-0.0006783,-0.0012239,0.0001816,-0.0001262,-0.0058792,-0.0065418,-0.0010585,-0.0010052,-0.0026706,-0.0012547,-0.0063479,-0.0071897,-0.0074385,-0.0262624,-0.0238126,-0.1156225,-0.0827524,-0.039728,-0.0299788,-0.0888006,-0.0229407,-0.0068037,-0.0070654,-0.0077002,-0.0304054,-0.0321752,-0.0981451,-0.0846333,-0.0239972,-0.0336317,-0.0785676,-0.0343879
-0.0015615,-0.0005856,-0.0017195,-0.0016983,-0.0003316,-0.0064442,-0.0007186,-0.005276,-0.0015885,-0.0093778,-0.0031291,-0.0015139,-0.0004275,-0.0017088,-0.0011246,-0.0008294,-0.006159,-0.0011921,-0.0018984,-0.0010676,-0.0017358,-0.0009808,-0.0048351,-0.0031162,-0.0045122,-0.037173,-0.0346965,-0.1091922,-0.0832637,-0.0341124,-0.0247209,-0.0467578,-0.0137231,-0.0047421,-0.002877,-0.0046416,-0.0273773,-0.0302733,-0.1506622,-0.0844038,-0.0153848,-0.0275782,-0.0831974,-0.0301208
-0.0015159,-0.000759,-0.0016489,-0.0013266,-0.0008661,-0.0075731,-0.0038964,-0.0050218,-0.0017188,-0.0052434,-0.0021829,-0.001233,-0.0004353,-0.0016087,-0.0009178,-0.0002599,-0.006175,-9.64e-05,-0.0021457,-0.0006744,-0.0011109,-0.0001389,-0.0061488,-0.0041441,-0.0061674,-0.0292593,-0.0313327,-0.1157368,-0.0653944,-0.0298691,-0.0236415,-0.0654098,-0.0179672,-0.0062104,-0.0038879,-0.0060884,-0.0280947,-0.033111,-0.140789,-0.084748,-0.0167692,-0.0280694,-0.0818017,-0.0332407
-0.0019694,-0.0007099,-0.0014727,-0.001325,-0.0012231,-0.0075312,0.0040385,-0.0071663,-0.0015886,0.0018614,-0.0024632,-0.0020589,-0.0008304,-0.001676,-0.0009827,-0.0016825,-0.0085042,0.0042905,-0.001438,-0.0013295,-0.0012631,-0.0008506,-0.0059521,-0.0040677,-0.0054047,-0.0550786,-0.0313278,-0.1464958,-0.0977757,-0.0468976,-0.0363741,-0.0959032,-0.0483164,-0.0059289,-0.0035569,-0.0057376,-0.0274936,-0.0269663,-0.2266813,-0.0951289,-0.0529958,-0.0286367,-0.0922086,-0.0310261
-0.0014634,-0.000813,-0.0017563,-0.0033063,-0.0008328,-0.0073811,0.0006421,-0.0043104,-7.2e-06,-0.0088091,-0.0023273,-0.0014126,-0.0005959,-0.0016406,-0.0001224,-0.0003696,-0.0057305,0.0003445,-0.0022467,-0.0004,-0.0023702,-0.0001484,-0.0065084,-0.0041477,-0.0059745,-0.0131282,-0.029977,-0.1173427,-0.0779824,-0.0278764,-0.0341752,-0.0493997,-0.0320322,-0.0063939,-0.0039774,-0.0060878,-0.0283819,-0.0352389,-0.1292092,-0.08104,-0.0180082,-0.0313817,-0.0851347,-0.0317478
-0.0011951,-0.0008557,-0.0016463,-0.0009941,-0.0006265,-0.0059435,0.0010322,-0.0058457,-0.0014371,-0.0096087,-0.0027342,-0.0010652,-0.0002038,-0.0010944,-0.0010343,-0.0009808,-0.0064218,5.24e-05,-0.0005755,-0.0010359,1.11e-05,-0.0010029,-0.0064587,-0.0042748,-0.0060595,-0.0370663,-0.0316834,-0.109251,-0.080799,-0.0371912,-0.0244364,-0.0365229,-0.0107242,-0.0062957,-0.0036898,-0.0062928,-0.0238177,-0.0240544,-0.1649255,-0.0818721,-0.0082773,-0.0237781,-0.0814853,-0.0241237
-0.0271648,-0.0100829,-0.0272727,-0.0239912,-0.0237962,-0.0626841,-0.0442059,-0.0493862,-0.0213093,-0.045141,-0.0195802,-0.0265903,-0.0080742,-0.026479,-0.0182377,-0.0180038,-0.0730634,-0.0491644,-0.0135392,-0.0176114,-0.0491305,-0.0178112,-0.0059408,-0.0051677,-0.0058703,-0.0301519,-0.033414,-0.1720654,-0.0737844,-0.0602727,-0.0320696,-0.0654085,-0.0356095,-0.0052768,-0.0029115,-0.0052885,-0.0224596,-0.0231435,-0.2345255,-0.0756222,-0.0104146,-0.0228399,-0.0767708,-0.0230212
-0.0238984,-0.0105778,-0.0240392,-0.0150146,-0.0236154,-0.0729221,-0.0366443,-0.0360164,-0.0220708,-0.0532437,-0.017552,-0.023863,-0.0100301,-0.0238825,-0.0189457,-0.0208539,-0.0723278,-0.0455952,-0.0220924,-0.0186348,-0.0520074,-0.0190506,-0.0061724,-0.0047535,-0.0060311,-0.0291462,-0.0285583,-0.1797637,-0.0903619,-0.0428237,-0.0284842,-0.0849091,-0.0326037,-0.0056852,-0.0036509,-0.0053642,-0.0348013,-0.0258262,-0.2101856,-0.076921,-0.040145,-0.0220016,-0.0697768,-0.0325923
-0.0018429,-0.0007925,-0.0015117,-0.0008152,-0.0013583,-0.0063058,-0.0097079,-0.0060086,-0.0029404,0.0007105,-0.0015635,-0.0013643,-0.0002912,-0.0013861,-0.0010057,-0.0008456,-0.0061,-0.000232,-0.0008791,-0.000984,-0.0003907,-0.0009051,-0.0057639,-0.004138,-0.0061617,-0.0308271,-0.0377204,-0.1109078,-0.038302,-0.0365556,-0.0099215,-0.0803475,-0.0243977,-0.0060212,-0.0036188,-0.0059813,-0.0262544,-0.0266544,-0.1463181,-0.0821899,-0.0097416,-0.0261404,-0.0809817,-0.026779
-0.0016077,-0.00065,-0.001765,-0.0034465,-0.0009064,-0.0069241,-0.0007918,-0.0043766,2.31e-05,-0.0084533,-0.00256,-0.0015201,-0.0004393,-0.0015728,-0.0002949,-0.0007378,-0.005866,-0.0001473,-0.0014941,-0.00019,-0.0007061,-0.0004536,-0.0065235,-0.0044467,-0.0060474,-0.0102019,-0.0286193,-0.1217463,-0.0738748,-0.0281914,-0.0339562,-0.0475162,-0.0272822,-0.0064321,-0.0041316,-0.0063719,-0.031935,-0.0313002,-0.122718,-0.0780318,-0.0165401,-0.0326985,-0.0781588,-0.0299398
-0.0014295,-0.0008928,-0.0015259,-0.0029891,8.86e-05,-0.0080902,-0.0008617,-0.0046581,-0.0003112,-0.008838,-0.0031907,-0.001386,-0.0008365,-0.001416,-0.0003144,8.83e-05,-0.0056,-6.17e-05,-0.0028615,-0.0003024,0.0010706,-6.03e-05,-0.0077413,-0.0055773,-0.0072317,-0.0168923,-0.0288516,-0.1182001,-0.0827163,-0.0317663,-0.0282019,-0.0434326,-0.0207989,-0.0073527,-0.0051795,-0.0072638,-0.0342773,-0.0303264,-0.1303488,-0.0833685,-0.019522,-0.0327414,-0.0840452,-0.0316415
-0.0035069,-0.0013783,-0.002801,-0.0020418,-0.0014147,-0.0065849,0.0114194,-0.0104836,-0.0011726,0.0017078,-0.0021089,-0.003704,-0.0013218,-0.0027077,-0.0020265,-0.0012459,-0.0083763,0.0123624,-0.0046206,-0.0012318,-0.0016188,0.0002975,-0.0067236,-0.0053337,-0.0061261,-0.0347376,-0.0273975,-0.1645038,-0.1220828,-0.0420911,-0.0466126,-0.093611,-0.041325,-0.0070189,-0.0046356,-0.0069195,-0.0363128,-0.0423482,-0.1996962,-0.1215541,-0.0506381,-0.0279403,-0.1013163,-0.0165938
-0.001605,-0.0011236,-0.002564,-0.0019354,-0.0034863,-0.0061864,-0.0082434,-0.0110726,-0.0019334,0.0060498,-0.0014698,-0.0022812,-0.0009582,-0.0025379,-0.0018485,-0.0018994,-0.0103123,0.0026036,0.000365,-0.0018622,0.0037633,-0.0018228,-0.0061955,-0.004952,-0.0072134,-0.0378468,-0.0245896,-0.1680454,-0.0752899,-0.0428826,-0.0286574,-0.1022844,-0.0292653,-0.0068819,-0.0030769,-0.0070451,-0.0209826,-0.0207892,-0.2523388,-0.0979933,-0.0144479,-0.0209189,-0.1005897,-0.0203603
-0.0273516,-0.0120424,-0.0288089,-0.017398,-0.0166154,-0.0629955,-0.0503162,-0.0299825,-0.0196352,-0.0515921,-0.0225071,-0.0269128,-0.0121985,-0.0287976,-0.0139288,-0.0141186,-0.0595798,-0.0502596,-0.0225093,-0.0148999,-0.0529326,-0.0147552,-0.0066959,-0.005082,-0.0064872,-0.0259421,-0.026959,-0.1265164,-0.058913,-0.0310033,-0.0203697,-0.0586926,-0.0162868,-0.0060295,-0.0044859,-0.005545,-0.0307804,-0.0339938,-0.1254922,-0.0688215,-0.0242539,-0.0305483,-0.0667109,-0.0345601
-0.0021009,-0.0008139,-0.0022799,-0.0024109,-0.0019368,-0.0079212,0.0010691,-0.0103165,-0.0016731,0.0035068,-0.0014953,-0.0022891,-0.0010262,-0.0022953,-0.0022001,-0.0021986,-0.0097713,0.0046842,-0.0025851,-0.0020874,0.0031254,-0.0010272,-0.0069064,-0.0051364,-0.0069112,-0.0330453,-0.0316698,-0.1617931,-0.1011813,-0.0502809,-0.039542,-0.1057509,-0.0342241,-0.0067416,-0.0037201,-0.0069336,-0.0297889,-0.0355276,-0.2223336,-0.0985189,-0.0380085,-0.0253583,-0.1009523,-0.0217641
-0.0018654,-0.0006169,-0.0017869,-0.0012404,-0.0002604,-0.0077705,-0.0028478,-0.0050833,-0.0006194,0.0016542,-0.0018961,-0.0018946,-0.0005786,-0.0020714,-0.0015985,-0.000821,-0.0091522,-0.0024774,-0.0013181,-0.0009433,-0.0001337,-0.0015711,-0.0049959,-0.0031325,-0.0049785,-0.0447216,-0.0272048,-0.1608062,-0.1039893,-0.0379926,-0.0376034,-0.1171885,-0.0397942,-0.0048825,-0.0028513,-0.0049081,-0.0283971,-0.0311734,-0.2260903,-0.0910526,-0.0534724,-0.0329293,-0.0935575,-0.0262666
-0.0015233,-0.0008716,-0.0013707,0.0004114,-0.002957,-0.007778,-0.0090614,-0.0045962,-0.0036427,-0.0008461,-0.0009009,-0.0014285,-0.0008353,-0.0013563,8.26e-05,-4.95e-05,-0.0057159,0.0011695,-0.0028985,-0.0001638,-0.0001687,-0.0005436,-0.0072247,-0.0054365,-0.0076348,-0.0302857,-0.0244432,-0.1204443,-0.042853,-0.0302953,-0.0112561,-0.0826153,-0.0258047,-0.0073388,-0.0051114,-0.0072977,-0.0306431,-0.0345795,-0.1298718,-0.0841824,-0.0205593,-0.0320126,-0.0832863,-0.0335863
-0.0015443,-0.0005953,-0.0013869,-0.0013031,-0.0017839,-0.0081188,0.0031169,-0.0054915,-0.0007712,-5.54e-05,-0.0007505,-0.0016744,-0.0004874,-0.0014949,-0.0008992,-0.0014894,-0.0096637,0.0014188,-0.0007207,-0.0011789,-0.0013602,-0.0007039,-0.0054667,-0.0035628,-0.0052232,-0.0427985,-0.036982,-0.1549743,-0.1066146,-0.0416802,-0.0366431,-0.1059679,-0.0442346,-0.0053644,-0.003199,-0.0052564,-0.0283213,-0.0285513,-0.2263882,-0.0903208,-0.0534492,-0.0279645,-0.0936633,-0.0314539
-0.0243419,-0.0109389,-0.0260766,-0.0235203,-0.0175567,-0.0694499,-0.0570337,-0.0408143,-0.0160562,-0.045217,-0.0212302,-0.0241971,-0.0111725,-0.0264011,-0.0172309,-0.0138579,-0.0817061,-0.0694059,-0.028359,-0.01308,-0.039755,-0.0188756,-0.0061632,-0.0052743,-0.0063565,-0.0312404,-0.0272536,-0.1666338,-0.0746573,-0.0493876,-0.0302888,-0.0800068,-0.034381,-0.0062939,-0.0045139,-0.0064149,-0.0269006,-0.0189934,-0.2203274,-0.080469,-0.0381869,-0.0204036,-0.0841504,-0.0289369
-0.0016935,-0.0006067,-0.0022542,-0.0014903,-0.0012465,-0.0069898,-0.0013855,-0.0075151,-0.0009289,0.0060149,-0.0017353,-0.0021702,-0.0010737,-0.0023482,-0.0010345,-0.0012032,-0.0090808,0.0012993,-0.0078766,-0.0011204,0.0020572,-0.0009687,-0.0049477,-0.00351,-0.0053473,-0.0347374,-0.0527269,-0.1337836,-0.0958304,-0.050565,-0.0516878,-0.1007181,-0.0327148,-0.0054167,-0.003526,-0.0053944,-0.0306844,-0.0257974,-0.2354375,-0.0941576,-0.0569264,-0.0252752,-0.096121,-0.0267758
-0.0012951,-0.0008171,-0.0012892,-0.0023233,-0.0019185,-0.0068868,-0.0041815,-0.0057128,-0.0006424,-0.0044441,-0.0012147,-0.0010725,-0.000595,-0.0010195,-0.0007814,-0.0009636,-0.0062085,0.0003021,-0.001613,-0.000372,0.0003566,-0.0006174,-0.0070599,-0.0049203,-0.0070274,-0.0157242,-0.0185672,-0.1130254,-0.0634048,-0.0349226,-0.0336846,-0.0580411,-0.0332826,-0.0069744,-0.0043264,-0.0070188,-0.0292322,-0.0279178,-0.1474958,-0.083303,-0.0148697,-0.0285544,-0.0832386,-0.0273044
-0.0019286,-0.0005347,-0.0026798,-0.0020537,-0.003339,-0.0071481,0.0013553,-0.0073318,-0.0005692,0.0011023,-0.0013874,-0.0021183,-0.0006096,-0.002645,-0.0016395,-0.0016623,-0.0087845,-0.000847,-0.0016885,-0.0010696,0.0020541,-0.0021923,-0.0047946,-0.0032136,-0.0047174,-0.0357449,-0.0345645,-0.1624028,-0.1199051,-0.0418808,-0.0441722,-0.0946729,-0.0376991,-0.0046383,-0.0025922,-0.0046103,-0.029678,-0.0288991,-0.2364709,-0.0963822,-0.03087,-0.029582,-0.1019195,-0.0300156
-0.0020986,-0.0007931,-0.0024253,-0.0019277,-0.0024324,-0.0072711,0.0020341,-0.0125571,-0.0023251,0.0058872,-0.0023459,-0.002275,-0.0009154,-0.0024317,-0.0023274,-0.0021114,-0.0101327,0.0043978,-0.003168,-0.0020402,0.0055803,-0.0015673,-0.0069426,-0.005322,-0.0071086,-0.0325466,-0.030216,-0.1591007,-0.101118,-0.0488558,-0.0375879,-0.1084785,-0.0361146,-0.0070285,-0.0035941,-0.007025,-0.0269296,-0.0255203,-0.236388,-0.1043962,-0.0263729,-0.0200836,-0.1080603,-0.0207532
-0.0217282,-0.0128179,-0.0213932,-0.0268932,-0.0163356,-0.064869,-0.0422297,-0.0369675,-0.0111157,-0.0521985,-0.0213623,-0.0217507,-0.0129403,-0.0218318,-0.0181189,-0.0178783,-0.0611641,-0.0457629,-0.0379388,-0.0167391,-0.0461394,-0.0168818,-0.0083516,-0.0084274,-0.0086671,-0.0145846,-0.0319183,-0.1321904,-0.0647936,-0.0283993,-0.037952,-0.0519978,-0.0241571,-0.0076022,-0.0089885,-0.0076336,-0.0349648,-0.0348048,-0.1518913,-0.0672163,-0.0266,-0.0362197,-0.066289,-0.0364999
-0.0013981,-0.0012145,-0.0024795,-0.000759,-0.0038153,-0.008247,-0.0115555,-0.0062791,-0.0039845,0.0017814,-0.000957,-0.0022882,-0.0013282,-0.0025605,-0.0007487,-0.0005445,-0.0066674,0.0020193,-0.0063063,-0.0006979,0.0012971,-0.0003735,-0.0066718,-0.0049976,-0.007432,-0.0363305,-0.0140065,-0.1267535,-0.0474993,-0.0295086,-0.0132201,-0.075159,-0.0357699,-0.0070737,-0.0050518,-0.0070229,-0.0439128,-0.0476786,-0.0985096,-0.0818676,-0.0293405,-0.0438645,-0.0800099,-0.0475691
-0.0227509,-0.0145873,-0.0226491,-0.0163763,-0.0102837,-0.0659723,-0.0600116,-0.0126007,-0.0197386,-0.0604656,-0.0196757,-0.0218089,-0.0138041,-0.0208433,-0.0121691,-0.0105449,-0.0762527,-0.0557354,-0.0133295,-0.0184651,-0.05686,-0.0183574,-0.0088779,-0.0080582,-0.0082931,-0.0239733,-0.0127689,-0.0946674,-0.0873086,-0.035173,-0.028758,-0.0575036,-0.0209644,-0.0100421,-0.0093019,-0.0097549,-0.0279953,-0.0247712,-0.0920975,-0.0740939,-0.0277907,-0.0340809,-0.0793137,-0.0324622
-0.0223583,-0.0111372,-0.022511,-0.0143053,-0.0174592,-0.0644736,-0.0517498,-0.0309258,-0.0209947,-0.0539594,-0.0184057,-0.0218105,-0.0100832,-0.0221585,-0.0133463,-0.0150931,-0.0602949,-0.050585,-0.0245416,-0.0156402,-0.0556366,-0.0135677,-0.0078063,-0.0064773,-0.0075442,-0.0247084,-0.0322459,-0.1224891,-0.0548877,-0.0308788,-0.0155226,-0.0631573,-0.0234649,-0.0068983,-0.0056822,-0.0066685,-0.0258574,-0.0368069,-0.1417707,-0.0612952,-0.0212357,-0.0287199,-0.07061,-0.0331386
-0.001793,-0.000559,-0.0017894,-0.0017762,-0.0016251,-0.0071173,0.0003535,-0.0077151,-0.0008991,0.0011565,-0.0010258,-0.0020817,-0.000485,-0.0020764,-0.0014998,-0.0015197,-0.0092816,0.0044917,-0.0032757,-0.0016558,0.0040591,-0.0013663,-0.0052469,-0.0035317,-0.0052822,-0.0365805,-0.036512,-0.1581294,-0.0965195,-0.0451735,-0.0382006,-0.0987343,-0.0379393,-0.005317,-0.0030316,-0.0053281,-0.0261013,-0.0262799,-0.239559,-0.1007455,-0.0279701,-0.0261227,-0.0996497,-0.0262909
-0.0205557,-0.0083258,-0.0215662,-0.0175935,-0.0254569,-0.0586397,-0.053582,-0.034252,-0.0197911,-0.0502945,-0.0167175,-0.0201972,-0.0078538,-0.021296,-0.0156007,-0.016691,-0.0555431,-0.0526532,-0.0220186,-0.0167699,-0.0560407,-0.0159606,-0.0058046,-0.0045182,-0.0056931,-0.0253499,-0.0169265,-0.1212131,-0.0588241,-0.0377468,-0.0298364,-0.060267,-0.0294749,-0.0052223,-0.0036429,-0.0049454,-0.0275443,-0.031445,-0.145799,-0.0612053,-0.0210283,-0.027045,-0.0635171,-0.0318457
-0.0252818,-0.0111378,-0.0239326,-0.0171579,-0.0241039,-0.0691247,-0.058008,-0.0324519,-0.020142,-0.0452104,-0.0134446,-0.0245034,-0.0097833,-0.0233155,-0.0171806,-0.0142842,-0.0622619,-0.0514442,-0.0215234,-0.0134764,-0.0508451,-0.0141695,-0.0076642,-0.0060226,-0.0073355,-0.0228857,-0.0146804,-0.1195534,-0.0482628,-0.036707,-0.0242536,-0.0656667,-0.0279678,-0.0067381,-0.005079,-0.0066774,-0.0292595,-0.0289146,-0.1447984,-0.0692661,-0.0181637,-0.0281528,-0.0645904,-0.0299103
